group_id,mouse,line,depth_class,cohort,compartment,unit_id,state,baseline_f,f0_log2_post_pre
199,m465,TH,superficial,TH superficial,processes,g251,post,1333.496826171875,0.1934285203288623
199,m465,TH,superficial,TH superficial,processes,g252,post,745.8735961914062,-1.1448066161866945
199,m465,TH,superficial,TH superficial,processes,g253,post,386.8260498046875,-1.0822827853700474
199,m465,TH,superficial,TH superficial,processes,g254,post,2509.2646484375,0.3058127585187994
199,m465,TH,superficial,TH superficial,processes,g255,post,659.11474609375,-1.4506913342112284
199,m465,TH,superficial,TH superficial,processes,g256,post,551.026123046875,-1.4150495642849752
199,m465,TH,superficial,TH superficial,processes,g257,post,344.671142578125,-1.5386878127685266
199,m465,TH,superficial,TH superficial,processes,g258,post,1033.59716796875,-0.9092827809926018
199,m465,TH,superficial,TH superficial,processes,g259,post,359.1710510253906,-1.126436165378897
199,m465,TH,superficial,TH superficial,processes,g260,post,446.9720458984375,-1.3463044468665233
199,m465,TH,superficial,TH superficial,processes,g261,post,361.5001220703125,-1.6491200979465044
199,m465,TH,superficial,TH superficial,processes,g262,post,703.8349609375,-1.1901845222874052
199,m465,TH,superficial,TH superficial,processes,g263,post,366.6450500488281,-1.6572942230277576
199,m465,TH,superficial,TH superficial,processes,g264,post,410.0663146972656,-1.0907784788305637
199,m465,TH,superficial,TH superficial,processes,g265,post,333.56085205078125,-1.834398826403159
199,m465,TH,superficial,TH superficial,processes,g266,post,788.2247314453125,-1.224288926400708
199,m465,TH,superficial,TH superficial,processes,g267,post,1031.552978515625,-1.5027632506971063
199,m465,TH,superficial,TH superficial,processes,g268,post,495.38848876953125,-1.780253043390906
199,m465,TH,superficial,TH superficial,processes,g269,post,421.8009948730469,-1.524253779173524
199,m465,TH,superficial,TH superficial,processes,g270,post,1349.308837890625,-0.3624019903215911
199,m465,TH,superficial,TH superficial,processes,g271,post,270.6048583984375,-1.2787346857406363
199,m465,TH,superficial,TH superficial,processes,g272,post,509.2860107421875,-1.0671976880128278
199,m465,TH,superficial,TH superficial,processes,g273,post,457.17388916015625,-1.3209805786708375
199,m465,TH,superficial,TH superficial,processes,g274,post,435.22015380859375,-1.4028881680931362
199,m465,TH,superficial,TH superficial,processes,g275,post,1226.3135986328125,-1.0176852326044687
199,m465,TH,superficial,TH superficial,processes,g276,post,418.1231994628906,-1.4422899056277125
199,m465,TH,superficial,TH superficial,processes,g277,post,382.5106201171875,-1.4073681353921752
199,m465,TH,superficial,TH superficial,processes,g278,post,567.0189208984375,-1.6456706438443054
199,m465,TH,superficial,TH superficial,processes,g279,post,618.6216430664062,-1.1185577184247555
199,m465,TH,superficial,TH superficial,processes,g280,post,521.4299926757812,-1.3264031212227143
199,m465,TH,superficial,TH superficial,processes,g281,post,451.759033203125,-1.4877761585598905
199,m465,TH,superficial,TH superficial,processes,g282,post,1755.056884765625,0.5194757514012724
199,m465,TH,superficial,TH superficial,processes,g283,post,326.08984375,-1.4913418387116006
199,m465,TH,superficial,TH superficial,processes,g284,post,579.795654296875,-0.7195932512197524
199,m465,TH,superficial,TH superficial,processes,g285,post,456.0069885253906,-1.452155615656892
199,m465,TH,superficial,TH superficial,processes,g286,post,301.326416015625,-1.577978394017639
199,m465,TH,superficial,TH superficial,processes,g287,post,554.3963623046875,-1.7806162120049491
199,m465,TH,superficial,TH superficial,processes,g288,post,426.30450439453125,-1.2807148552066099
199,m465,TH,superficial,TH superficial,processes,g289,post,1075.713623046875,-0.4620708751993454
199,m465,TH,superficial,TH superficial,processes,g290,post,620.1434326171875,-1.2417536682007615
199,m465,TH,superficial,TH superficial,processes,g291,post,646.5520629882812,-1.1706313766362422
199,m465,TH,superficial,TH superficial,processes,g292,post,301.33660888671875,-1.551846207239506
199,m465,TH,superficial,TH superficial,processes,g293,post,474.5974426269531,-1.2593918437921658
199,m465,TH,superficial,TH superficial,processes,g294,post,303.95452880859375,-1.0715599100534785
199,m465,TH,superficial,TH superficial,processes,g295,post,474.62677001953125,-1.0142266412878442
199,m465,TH,superficial,TH superficial,processes,g296,post,305.8902893066406,-1.8228951884110096
199,m465,TH,superficial,TH superficial,processes,g297,post,244.34957885742188,-1.6387457092294908
199,m465,TH,superficial,TH superficial,processes,g298,post,1581.603759765625,-0.062132386881462116
199,m465,TH,superficial,TH superficial,processes,g299,post,671.866455078125,0.49966242026847774
199,m465,TH,superficial,TH superficial,processes,g300,post,751.30712890625,-1.3802145806832828
199,m465,TH,superficial,TH superficial,processes,g301,post,409.4881286621094,-1.0742613118032123
199,m465,TH,superficial,TH superficial,processes,g302,post,299.4677734375,-3.005322854530626
199,m465,TH,superficial,TH superficial,processes,g303,post,576.0999145507812,-1.320693021523781
199,m465,TH,superficial,TH superficial,processes,g304,post,346.4896240234375,-1.3791096351826508
199,m465,TH,superficial,TH superficial,processes,g305,post,347.5146484375,-1.6292692685981083
199,m465,TH,superficial,TH superficial,processes,g306,post,269.27044677734375,-1.6457411857233575
199,m465,TH,superficial,TH superficial,processes,g307,post,393.72833251953125,-1.1013024402450462
199,m465,TH,superficial,TH superficial,processes,g308,post,879.72021484375,-0.9657939769759925
199,m465,TH,superficial,TH superficial,processes,g309,post,625.4228515625,-1.449680854860246
199,m465,TH,superficial,TH superficial,processes,g310,post,459.1234130859375,-1.3528142426868865
199,m465,TH,superficial,TH superficial,processes,g311,post,141.54217529296875,-2.827740101827808
199,m465,TH,superficial,TH superficial,processes,g312,post,929.377197265625,-0.5784996082404764
199,m465,TH,superficial,TH superficial,processes,g313,post,1533.51953125,-0.006125663872279711
199,m465,TH,superficial,TH superficial,processes,g314,post,306.4228515625,-1.28058449402211
199,m465,TH,superficial,TH superficial,processes,g315,post,349.8132629394531,-1.4443258038265805
199,m465,TH,superficial,TH superficial,processes,g316,post,371.1458740234375,-1.3371377730640341
199,m465,TH,superficial,TH superficial,processes,g317,post,517.1793212890625,-0.8705661511294613
199,m465,TH,superficial,TH superficial,processes,g318,post,773.9212646484375,-0.8319531584403688
199,m465,TH,superficial,TH superficial,processes,g319,post,710.19775390625,-1.82190409835609
199,m465,TH,superficial,TH superficial,processes,g320,post,528.843505859375,-1.0514788321330502
199,m465,TH,superficial,TH superficial,processes,g321,post,490.06134033203125,-0.9249735908317592
199,m465,TH,superficial,TH superficial,processes,g322,post,437.6746520996094,-1.378137526599345
199,m465,TH,superficial,TH superficial,processes,g323,post,400.26971435546875,-2.02228982296563
199,m465,TH,superficial,TH superficial,processes,g324,post,332.01470947265625,-1.4730949156185127
199,m465,TH,superficial,TH superficial,processes,g325,post,301.8368835449219,-1.5158080512099892
199,m465,TH,superficial,TH superficial,processes,g326,post,605.035888671875,-1.1938244825020523
199,m465,TH,superficial,TH superficial,processes,g327,post,400.9944763183594,-1.6211586987814608
199,m465,TH,superficial,TH superficial,processes,g328,post,909.857177734375,0.16838452096266254
199,m465,TH,superficial,TH superficial,processes,g329,post,738.406005859375,-0.8962098024134469
199,m465,TH,superficial,TH superficial,processes,g330,post,2507.56591796875,0.16123901339057314
199,m465,TH,superficial,TH superficial,processes,g331,post,1327.53271484375,0.23966626675567673
199,m465,TH,superficial,TH superficial,processes,g332,post,434.447509765625,-2.165481208872269
199,m465,TH,superficial,TH superficial,processes,g333,post,877.54736328125,-1.1888413092520371
199,m465,TH,superficial,TH superficial,processes,g334,post,469.8797302246094,-2.6069848498925094
199,m465,TH,superficial,TH superficial,processes,g335,post,346.67254638671875,-1.2796621386230913
199,m465,TH,superficial,TH superficial,processes,g336,post,424.5692138671875,-1.369490733747013
199,m465,TH,superficial,TH superficial,processes,g337,post,404.820068359375,-1.4837094745262212
199,m465,TH,superficial,TH superficial,processes,g338,post,552.2508544921875,-1.5274254365615838
199,m465,TH,superficial,TH superficial,processes,g339,post,354.8194580078125,-1.5314793698443199
199,m465,TH,superficial,TH superficial,processes,g340,post,226.0198974609375,-1.6720466259570974
199,m465,TH,superficial,TH superficial,processes,g341,post,740.9235229492188,-0.6143657174572572
199,m465,TH,superficial,TH superficial,processes,g342,post,704.790771484375,-1.3093154590463703
199,m465,TH,superficial,TH superficial,processes,g343,post,671.275146484375,-0.8099831654400877
199,m465,TH,superficial,TH superficial,processes,g344,post,314.70452880859375,-1.71376351863781
199,m465,TH,superficial,TH superficial,processes,g345,post,408.34326171875,-0.028062960689199876
199,m465,TH,superficial,TH superficial,processes,g346,post,703.4981079101562,-0.6756728908996302
199,m465,TH,superficial,TH superficial,processes,g347,post,308.8134765625,-1.6114997640420428
199,m465,TH,superficial,TH superficial,processes,g348,post,419.1033935546875,-1.858742455790298
199,m465,TH,superficial,TH superficial,processes,g349,post,1470.009765625,1.241507608184929
199,m465,TH,superficial,TH superficial,processes,g350,post,2125.917236328125,-0.3375263705040239
199,m465,TH,superficial,TH superficial,processes,g351,post,515.761962890625,-1.1585739307416232
199,m465,TH,superficial,TH superficial,processes,g352,post,422.92572021484375,-1.3886835548991652
199,m465,TH,superficial,TH superficial,processes,g353,post,440.3549499511719,-1.9373524238393545
199,m465,TH,superficial,TH superficial,processes,g354,post,444.7703857421875,-1.7135091087330163
199,m465,TH,superficial,TH superficial,processes,g355,post,438.5408935546875,-1.6526639458311319
199,m465,TH,superficial,TH superficial,processes,g356,post,508.6214294433594,-1.3454903174798525
199,m465,TH,superficial,TH superficial,processes,g357,post,475.04876708984375,-1.5061486382708253
199,m465,TH,superficial,TH superficial,processes,g358,post,281.3701171875,-2.356273864927953
199,m465,TH,superficial,TH superficial,processes,g359,post,737.3135986328125,-0.7524419462406577
199,m465,TH,superficial,TH superficial,processes,g360,post,491.9095153808594,-1.7510410503211102
199,m465,TH,superficial,TH superficial,processes,g361,post,270.7839050292969,-1.2884524671437974
199,m465,TH,superficial,TH superficial,processes,g362,post,1007.2415771484375,-0.5340390579835645
199,m465,TH,superficial,TH superficial,processes,g363,post,1632.556640625,-0.16963289732444684
199,m465,TH,superficial,TH superficial,processes,g364,post,417.0325927734375,-1.6748879685397933
199,m465,TH,superficial,TH superficial,processes,g365,post,435.93389892578125,-1.4975614760846752
199,m465,TH,superficial,TH superficial,processes,g366,post,447.48223876953125,-1.2374970771205047
199,m465,TH,superficial,TH superficial,processes,g367,post,1539.423095703125,-0.5575729266057029
199,m465,TH,superficial,TH superficial,processes,g368,post,609.5494384765625,-1.4564004898115719
199,m465,TH,superficial,TH superficial,processes,g369,post,324.5369567871094,-1.3722488936592068
199,m465,TH,superficial,TH superficial,processes,g370,post,669.7755126953125,-1.5615900581603461
199,m465,TH,superficial,TH superficial,processes,g371,post,362.60125732421875,-1.1902880181758024
199,m465,TH,superficial,TH superficial,processes,g372,post,509.98187255859375,-1.8370893700180555
199,m465,TH,superficial,TH superficial,processes,g373,post,501.22369384765625,-1.1923356278697066
199,m465,TH,superficial,TH superficial,processes,g374,post,519.1361083984375,-1.3971987094005998
199,m465,TH,superficial,TH superficial,processes,g375,post,634.8914184570312,-1.627164725568174
199,m465,TH,superficial,TH superficial,processes,g376,post,442.3685302734375,-1.205533173433371
199,m465,TH,superficial,TH superficial,processes,g377,post,512.3414916992188,-1.4456634204603196
199,m465,TH,superficial,TH superficial,processes,g378,post,396.9633483886719,-1.4493598237715424
199,m465,TH,superficial,TH superficial,processes,g379,post,444.1772155761719,-1.1189104908882916
199,m465,TH,superficial,TH superficial,processes,g380,post,759.2098388671875,-0.506798128095309
199,m465,TH,superficial,TH superficial,processes,g381,post,392.8099365234375,-1.619300842000222
199,m465,TH,superficial,TH superficial,processes,g382,post,542.2326049804688,-1.6586824711747699
199,m465,TH,superficial,TH superficial,processes,g383,post,391.9508056640625,-1.1888798895680597
199,m465,TH,superficial,TH superficial,processes,g384,post,666.321044921875,-1.3948722219036265
199,m465,TH,superficial,TH superficial,processes,g385,post,294.30352783203125,-2.26865738763128
199,m465,TH,superficial,TH superficial,processes,g386,post,607.598876953125,-1.0519509612566114
199,m465,TH,superficial,TH superficial,processes,g387,post,559.760986328125,-1.3576280478070475
199,m465,TH,superficial,TH superficial,processes,g388,post,391.142578125,-1.2912815596929497
199,m465,TH,superficial,TH superficial,processes,g389,post,647.370361328125,-1.6087524343820547
199,m465,TH,superficial,TH superficial,processes,g390,post,385.30767822265625,-1.449228632938855
199,m465,TH,superficial,TH superficial,processes,g391,post,588.003173828125,-0.7898402296271574
199,m465,TH,superficial,TH superficial,processes,g392,post,592.5901489257812,-0.6947570998196025
199,m465,TH,superficial,TH superficial,processes,g393,post,684.6277465820312,-1.0724776604104496
199,m465,TH,superficial,TH superficial,processes,g394,post,230.77102661132812,-2.5106823927566557
199,m465,TH,superficial,TH superficial,processes,g395,post,494.085205078125,-1.798694754111891
199,m465,TH,superficial,TH superficial,processes,g396,post,583.5657958984375,-0.31261446680638966
199,m465,TH,superficial,TH superficial,processes,g397,post,567.8389892578125,-1.5406150956164075
199,m465,TH,superficial,TH superficial,processes,g398,post,551.6139526367188,-2.0011131617387856
199,m465,TH,superficial,TH superficial,processes,g399,post,314.0577087402344,-1.916828381299643
199,m465,TH,superficial,TH superficial,processes,g400,post,469.2756042480469,-1.6220408910216966
199,m465,TH,superficial,TH superficial,processes,g401,post,583.4676513671875,-1.4351002899288448
199,m465,TH,superficial,TH superficial,processes,g402,post,327.08221435546875,-1.7369765780563402
199,m465,TH,superficial,TH superficial,processes,g403,post,674.3284912109375,-1.4706440734106605
199,m465,TH,superficial,TH superficial,processes,g404,post,316.27703857421875,-2.2419480954173068
199,m465,TH,superficial,TH superficial,processes,g405,post,733.5186767578125,-1.382792896103251
199,m465,TH,superficial,TH superficial,processes,g406,post,487.3384094238281,-1.457336944387978
199,m465,TH,superficial,TH superficial,processes,g407,post,302.1973876953125,-1.5628565684849929
199,m465,TH,superficial,TH superficial,processes,g408,post,592.630126953125,-1.4167330671877296
199,m465,TH,superficial,TH superficial,processes,g409,post,207.72381591796875,-2.631006109317447
199,m465,TH,superficial,TH superficial,processes,g410,post,434.0086364746094,-1.53064787527106
199,m465,TH,superficial,TH superficial,processes,g411,post,317.35101318359375,-0.716023229136157
199,m465,TH,superficial,TH superficial,processes,g412,post,738.055908203125,-0.4931953153075372
199,m465,TH,superficial,TH superficial,processes,g413,post,298.9588623046875,-1.695652318077865
