group_id,mouse,line,depth_class,cohort,compartment,state,odor_id,population_pattern_reliability,n_trials
236,m496,DAT,superficial,DAT superficial,processes,post,18,0.44314566254615784,5
236,m496,DAT,superficial,DAT superficial,processes,post,21,0.8197377920150757,3
236,m496,DAT,superficial,DAT superficial,processes,post,31,0.3209139108657837,6
236,m496,DAT,superficial,DAT superficial,processes,post,32,0.49578559398651123,7
236,m496,DAT,superficial,DAT superficial,processes,post,39,0.43417632579803467,8
236,m496,DAT,superficial,DAT superficial,processes,post,40,0.14609169960021973,6
236,m496,DAT,superficial,DAT superficial,processes,pre,1,0.27720099687576294,9
236,m496,DAT,superficial,DAT superficial,processes,pre,2,0.34888893365859985,3
236,m496,DAT,superficial,DAT superficial,processes,pre,3,0.43644261360168457,9
236,m496,DAT,superficial,DAT superficial,processes,pre,4,0.2252282351255417,6
236,m496,DAT,superficial,DAT superficial,processes,pre,10,0.41811731457710266,5
236,m496,DAT,superficial,DAT superficial,processes,pre,12,0.315853476524353,5
236,m496,DAT,superficial,DAT superficial,processes,pre,17,0.6828241348266602,7
236,m496,DAT,superficial,DAT superficial,processes,pre,18,0.4128934144973755,3
236,m496,DAT,superficial,DAT superficial,processes,pre,21,0.9553335309028625,4
236,m496,DAT,superficial,DAT superficial,processes,pre,22,0.2957395911216736,6
236,m496,DAT,superficial,DAT superficial,processes,pre,30,0.7311611771583557,5
236,m496,DAT,superficial,DAT superficial,processes,pre,32,0.8157958388328552,5
236,m496,DAT,superficial,DAT superficial,processes,pre,39,0.25021010637283325,3
236,m496,DAT,superficial,DAT superficial,processes,pre,40,0.19451262056827545,5
244,m466,TH,superficial,TH superficial,somas,post,1,0.008274446241557598,2
244,m466,TH,superficial,TH superficial,somas,post,2,0.8683297634124756,4
244,m466,TH,superficial,TH superficial,somas,post,3,0.8794646263122559,3
244,m466,TH,superficial,TH superficial,somas,post,4,0.6348142027854919,4
244,m466,TH,superficial,TH superficial,somas,post,10,0.33194977045059204,2
244,m466,TH,superficial,TH superficial,somas,post,12,0.6682077050209045,2
244,m466,TH,superficial,TH superficial,somas,post,17,0.7541436553001404,3
244,m466,TH,superficial,TH superficial,somas,post,18,0.7807021737098694,2
244,m466,TH,superficial,TH superficial,somas,post,21,0.9661709666252136,2
244,m466,TH,superficial,TH superficial,somas,post,22,0.7546238303184509,2
244,m466,TH,superficial,TH superficial,somas,post,30,0.9346356987953186,5
244,m466,TH,superficial,TH superficial,somas,post,31,0.9588103890419006,4
244,m466,TH,superficial,TH superficial,somas,post,32,0.9468933939933777,2
244,m466,TH,superficial,TH superficial,somas,post,39,0.9408296346664429,2
244,m466,TH,superficial,TH superficial,somas,post,40,0.8846002221107483,3
244,m466,TH,superficial,TH superficial,somas,pre,1,0.814314067363739,7
244,m466,TH,superficial,TH superficial,somas,pre,2,0.8508700132369995,7
244,m466,TH,superficial,TH superficial,somas,pre,3,0.9345895051956177,7
244,m466,TH,superficial,TH superficial,somas,pre,4,0.9491066932678223,7
244,m466,TH,superficial,TH superficial,somas,pre,10,0.8809750080108643,7
244,m466,TH,superficial,TH superficial,somas,pre,12,0.9245237112045288,7
244,m466,TH,superficial,TH superficial,somas,pre,17,0.9273159503936768,7
244,m466,TH,superficial,TH superficial,somas,pre,18,0.9449623227119446,6
244,m466,TH,superficial,TH superficial,somas,pre,21,0.9523251056671143,7
244,m466,TH,superficial,TH superficial,somas,pre,22,0.9739689826965332,7
244,m466,TH,superficial,TH superficial,somas,pre,30,0.9803135395050049,7
244,m466,TH,superficial,TH superficial,somas,pre,31,0.9686625599861145,7
244,m466,TH,superficial,TH superficial,somas,pre,32,0.9784380793571472,7
244,m466,TH,superficial,TH superficial,somas,pre,39,0.9277502298355103,7
244,m466,TH,superficial,TH superficial,somas,pre,40,0.935598611831665,7
244,m466,TH,superficial,TH superficial,processes,post,1,0.09658912569284439,2
244,m466,TH,superficial,TH superficial,processes,post,2,0.8607403039932251,4
244,m466,TH,superficial,TH superficial,processes,post,3,0.886970579624176,3
244,m466,TH,superficial,TH superficial,processes,post,4,0.5932118892669678,4
244,m466,TH,superficial,TH superficial,processes,post,10,0.24788245558738708,2
244,m466,TH,superficial,TH superficial,processes,post,12,0.606263279914856,2
244,m466,TH,superficial,TH superficial,processes,post,17,0.8138184547424316,3
244,m466,TH,superficial,TH superficial,processes,post,18,0.8226877450942993,2
244,m466,TH,superficial,TH superficial,processes,post,21,0.9523767232894897,2
244,m466,TH,superficial,TH superficial,processes,post,22,0.8119592666625977,2
244,m466,TH,superficial,TH superficial,processes,post,30,0.9524704217910767,5
244,m466,TH,superficial,TH superficial,processes,post,31,0.9697777032852173,4
244,m466,TH,superficial,TH superficial,processes,post,32,0.9716619849205017,2
244,m466,TH,superficial,TH superficial,processes,post,39,0.9420899152755737,2
244,m466,TH,superficial,TH superficial,processes,post,40,0.8979997038841248,3
244,m466,TH,superficial,TH superficial,processes,pre,1,0.8653272390365601,7
244,m466,TH,superficial,TH superficial,processes,pre,2,0.9414944648742676,7
244,m466,TH,superficial,TH superficial,processes,pre,3,0.9657994508743286,7
244,m466,TH,superficial,TH superficial,processes,pre,4,0.9579910039901733,7
244,m466,TH,superficial,TH superficial,processes,pre,10,0.924964427947998,7
244,m466,TH,superficial,TH superficial,processes,pre,12,0.9580459594726562,7
244,m466,TH,superficial,TH superficial,processes,pre,17,0.9707667231559753,7
244,m466,TH,superficial,TH superficial,processes,pre,18,0.9781376719474792,6
244,m466,TH,superficial,TH superficial,processes,pre,21,0.9701036214828491,7
244,m466,TH,superficial,TH superficial,processes,pre,22,0.9841822981834412,7
244,m466,TH,superficial,TH superficial,processes,pre,30,0.9798957705497742,7
244,m466,TH,superficial,TH superficial,processes,pre,31,0.9851842522621155,7
244,m466,TH,superficial,TH superficial,processes,pre,32,0.9827921986579895,7
244,m466,TH,superficial,TH superficial,processes,pre,39,0.9657447934150696,7
244,m466,TH,superficial,TH superficial,processes,pre,40,0.9612764120101929,7
