group_id,mouse,line,state,pair,n_a,n_b,integrated_crossnobis,spatiotemporal_crossnobis,integrated_cosine,seconds_accumulated,cumulative_crossnobis
186,m472,DAT,post,31-32,3,5,0.05140768705720696,0.20884820444836366,0.06607615947723389,1,0.634673708196136
186,m472,DAT,post,31-32,3,5,0.05140768705720696,0.20884820444836366,0.06607615947723389,2,0.01956335154647849
186,m472,DAT,post,31-32,3,5,0.05140768705720696,0.20884820444836366,0.06607615947723389,3,0.06555166390730319
186,m472,DAT,post,31-32,3,5,0.05140768705720696,0.20884820444836366,0.06607615947723389,4,0.11822337543198129
186,m472,DAT,post,39-40,5,8,0.05165147485748574,0.05193805783224712,0.03888070583343506,1,-0.06766591684335872
186,m472,DAT,post,39-40,5,8,0.05165147485748574,0.05193805783224712,0.03888070583343506,2,-0.1431902572251502
186,m472,DAT,post,39-40,5,8,0.05165147485748574,0.05193805783224712,0.03888070583343506,3,-0.12119156218686711
186,m472,DAT,post,39-40,5,8,0.05165147485748574,0.05193805783224712,0.03888070583343506,4,0.03862444396750646
206,m462,TH,pre,17-18,4,7,0.17757870734928632,0.1619876754205767,0.023796021938323975,1,0.4024211011273865
206,m462,TH,pre,17-18,4,7,0.17757870734928632,0.1619876754205767,0.023796021938323975,2,0.07877993223742016
206,m462,TH,pre,17-18,4,7,0.17757870734928632,0.1619876754205767,0.023796021938323975,3,0.10866661301088663
206,m462,TH,pre,17-18,4,7,0.17757870734928632,0.1619876754205767,0.023796021938323975,4,0.1257588620253271
206,m462,TH,pre,31-32,5,7,0.08253584135225027,0.30361810626820074,0.004852116107940674,1,0.5172489803963252
206,m462,TH,pre,31-32,5,7,0.08253584135225027,0.30361810626820074,0.004852116107940674,2,0.40106327922048807
206,m462,TH,pre,31-32,5,7,0.08253584135225027,0.30361810626820074,0.004852116107940674,3,0.2593911541798917
206,m462,TH,pre,31-32,5,7,0.08253584135225027,0.30361810626820074,0.004852116107940674,4,0.12297734672163727
206,m462,TH,pre,39-40,9,10,1.0949402652094977,1.1069810705355934,0.07562851905822754,1,2.028725616006325
206,m462,TH,pre,39-40,9,10,1.0949402652094977,1.1069810705355934,0.07562851905822754,2,1.1369485049700943
206,m462,TH,pre,39-40,9,10,1.0949402652094977,1.1069810705355934,0.07562851905822754,3,0.9660832639787132
206,m462,TH,pre,39-40,9,10,1.0949402652094977,1.1069810705355934,0.07562851905822754,4,1.0901510087435746
206,m462,TH,post,17-18,6,6,-0.18274218750439,-0.14606825293906517,0.008487522602081299,1,-0.2344124431821885
206,m462,TH,post,17-18,6,6,-0.18274218750439,-0.14606825293906517,0.008487522602081299,2,-0.25473427795989234
