group_id,mouse,line,depth_class,cohort,compartment,odor_family,arousal_metric,neural_metric,rho,n_trials
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,running_speed,q10_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,running_speed,q90_z,,6
199,m465,TH,superficial,TH superficial,groups,mixtures 17/18,running_speed,response_width_z,,6
199,m465,TH,superficial,TH superficial,groups,other,pupil_odor_z,q10_z,-0.2593506493506493,57
199,m465,TH,superficial,TH superficial,groups,other,pupil_odor_z,q90_z,0.5803896103896102,57
199,m465,TH,superficial,TH superficial,groups,other,pupil_odor_z,response_width_z,0.5327272727272727,57
199,m465,TH,superficial,TH superficial,groups,other,pupil_change_z,q10_z,0.14045454545454542,57
199,m465,TH,superficial,TH superficial,groups,other,pupil_change_z,q90_z,0.5577922077922077,57
199,m465,TH,superficial,TH superficial,groups,other,pupil_change_z,response_width_z,0.35305194805194795,57
199,m465,TH,superficial,TH superficial,groups,other,running_speed,q10_z,-0.28412798912817205,57
199,m465,TH,superficial,TH superficial,groups,other,running_speed,q90_z,0.6170554717610456,57
199,m465,TH,superficial,TH superficial,groups,other,running_speed,response_width_z,0.5289046900808961,57
199,m465,TH,superficial,TH superficial,somas,components 4/10,pupil_odor_z,q10_z,-0.8736263736263737,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,pupil_odor_z,q90_z,0.4725274725274725,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,pupil_odor_z,response_width_z,0.8241758241758241,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,pupil_change_z,q10_z,-0.054945054945054944,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,pupil_change_z,q90_z,0.7142857142857143,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,pupil_change_z,response_width_z,0.30769230769230765,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,running_speed,q10_z,-0.41208791208791207,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,running_speed,q90_z,0.8461538461538461,13
199,m465,TH,superficial,TH superficial,somas,components 4/10,running_speed,response_width_z,0.6373626373626374,13
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,q10_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,q90_z,,6
199,m465,TH,superficial,TH superficial,somas,mixtures 17/18,running_speed,response_width_z,,6
199,m465,TH,superficial,TH superficial,somas,other,pupil_odor_z,q10_z,-0.27207792207792203,57
199,m465,TH,superficial,TH superficial,somas,other,pupil_odor_z,q90_z,0.4966883116883115,57
199,m465,TH,superficial,TH superficial,somas,other,pupil_odor_z,response_width_z,0.4902597402597402,57
199,m465,TH,superficial,TH superficial,somas,other,pupil_change_z,q10_z,0.05707792207792207,57
199,m465,TH,superficial,TH superficial,somas,other,pupil_change_z,q90_z,0.5295454545454544,57
199,m465,TH,superficial,TH superficial,somas,other,pupil_change_z,response_width_z,0.36025974025974017,57
199,m465,TH,superficial,TH superficial,somas,other,running_speed,q10_z,-0.3020828260597089,57
199,m465,TH,superficial,TH superficial,somas,other,running_speed,q90_z,0.6450104710341978,57
199,m465,TH,superficial,TH superficial,somas,other,running_speed,response_width_z,0.5449763795584924,57
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,6
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,6
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,6
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,6
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,6
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,6
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,0.021052761174675114,12
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,0.4000024623188272,12
201,m472,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,0.5929861064200157,12
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,2
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,2
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,2
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,2
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,2
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,2
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,,7
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,,7
201,m472,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,,7
201,m472,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,0.4888088133485593,11
201,m472,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,0.5159324110497602,11
201,m472,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,0.4569299776953924,11
201,m472,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,-0.27628324232744655,11
201,m472,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,0.010529232878566533,11
201,m472,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,0.28690952087850224,11
201,m472,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,-0.22153303740192498,54
201,m472,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,0.25193014360604526,54
201,m472,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.3503232970846626,54
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,6
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,6
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,6
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,6
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,6
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,6
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,0.06315828352402536,12
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,0.42105522349350233,12
201,m472,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,0.6807059446478287,12
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,2
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,2
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,2
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q10_z,,2
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,q90_z,,2
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_change_z,response_width_z,,2
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q10_z,,7
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,q90_z,,7
201,m472,DAT,superficial,DAT superficial,somas,mixtures 17/18,running_speed,response_width_z,,7
201,m472,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q10_z,0.5950715988591156,11
201,m472,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,q90_z,0.3685231507498286,11
201,m472,DAT,superficial,DAT superficial,somas,other,pupil_odor_z,response_width_z,0.10626278551055636,11
201,m472,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q10_z,-0.17002045681689018,11
201,m472,DAT,superficial,DAT superficial,somas,other,pupil_change_z,q90_z,-0.05264616439283266,11
201,m472,DAT,superficial,DAT superficial,somas,other,pupil_change_z,response_width_z,0.5313139275527818,11
201,m472,DAT,superficial,DAT superficial,somas,other,running_speed,q10_z,-0.15437975803730897,54
201,m472,DAT,superficial,DAT superficial,somas,other,running_speed,q90_z,0.21676373718464334,54
201,m472,DAT,superficial,DAT superficial,somas,other,running_speed,response_width_z,0.3092575152940931,54
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q10_z,,4
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,q90_z,,4
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_odor_z,response_width_z,,4
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q10_z,,4
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,q90_z,,4
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,pupil_change_z,response_width_z,,4
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q10_z,0.10185961465448892,10
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,q90_z,-0.24384574417286742,10
202,m496,DAT,superficial,DAT superficial,groups,components 4/10,running_speed,response_width_z,-0.3364453938587665,10
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q10_z,,5
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,q90_z,,5
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_odor_z,response_width_z,,5
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q10_z,,5
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,q90_z,,5
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,pupil_change_z,response_width_z,,5
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q10_z,-0.04912310940757527,12
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,q90_z,-0.09473742528603803,12
202,m496,DAT,superficial,DAT superficial,groups,mixtures 17/18,running_speed,response_width_z,0.28772106938722664,12
202,m496,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q10_z,-0.004149433407941542,18
202,m496,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,q90_z,0.08939752409636509,18
202,m496,DAT,superficial,DAT superficial,groups,other,pupil_odor_z,response_width_z,0.0051867917599269266,18
202,m496,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q10_z,-0.3402535394512064,18
202,m496,DAT,superficial,DAT superficial,groups,other,pupil_change_z,q90_z,-0.03326419501260097,18
202,m496,DAT,superficial,DAT superficial,groups,other,pupil_change_z,response_width_z,0.24585392942053633,18
202,m496,DAT,superficial,DAT superficial,groups,other,running_speed,q10_z,0.037733662601961836,56
202,m496,DAT,superficial,DAT superficial,groups,other,running_speed,q90_z,0.06313494341844364,56
202,m496,DAT,superficial,DAT superficial,groups,other,running_speed,response_width_z,0.08360327152073341,56
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q10_z,,4
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,q90_z,,4
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_odor_z,response_width_z,,4
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q10_z,,4
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,q90_z,,4
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,pupil_change_z,response_width_z,,4
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q10_z,-0.027779894905769712,10
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,q90_z,-0.24384574417286742,10
202,m496,DAT,superficial,DAT superficial,somas,components 4/10,running_speed,response_width_z,-0.29323222400534693,10
202,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q10_z,,5
202,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,q90_z,,5
202,m496,DAT,superficial,DAT superficial,somas,mixtures 17/18,pupil_odor_z,response_width_z,,5
