group_id,mouse,line,depth_class,cohort,compartment,unit_id,n_awake_trials,median_pupil_coverage,f0_vs_pupil_rho,f0_vs_speed_rho,f0_vs_respiration_rho
206,m462,TH,na,TH,units,r18,112,0.0070921985815602835,,0.045039180797200457,0.12030367421501581
206,m462,TH,na,TH,units,r19,112,0.0070921985815602835,,-0.039505648884877995,-0.07303129638948257
206,m462,TH,na,TH,units,r20,112,0.0070921985815602835,,0.05971674570705268,0.1856043052752415
206,m462,TH,na,TH,units,r21,112,0.0070921985815602835,,-0.030614308134118383,0.09453621347943196
206,m462,TH,na,TH,units,r22,112,0.0070921985815602835,,-0.06898070044881235,0.0013966450622469619
206,m462,TH,na,TH,units,r23,112,0.0070921985815602835,,0.024421206628531474,0.05920579159898282
206,m462,TH,na,TH,units,r24,112,0.0070921985815602835,,0.049566226641879124,0.1486978527282201
206,m462,TH,na,TH,units,r25,112,0.0070921985815602835,,0.09708093487353964,0.16302734564515758
206,m462,TH,na,TH,units,r26,112,0.0070921985815602835,,0.11376290607980587,0.1926814944744562
206,m462,TH,na,TH,units,r27,112,0.0070921985815602835,,-0.035141353978797044,0.05969696646796876
206,m462,TH,na,TH,units,r28,112,0.0070921985815602835,,0.08260895009665295,0.16784085936121973
206,m462,TH,na,TH,units,r29,112,0.0070921985815602835,,-0.032006256951072565,0.0713570307491131
